# File outputs are as follows! #,,,,,,
# OutputType, SourceAddress, TargetAddress, PacketSize, Timestamp, Write_Frequency#,
summary,Smartphone,Cloud,24,1490101452366,15000,Tue 13:04:12
summary,Smartphone,Cloud,9270,1490101467382,15000,Tue 13:04:27
summary,Smartphone,Cloud,17,1490101486562,15000,Tue 13:04:47
summary,Smartphone,Cloud,34,1490101501577,15000,Tue 13:05:02
summary,Smartphone,Cloud,24,1490102820762,15000,Tue 13:27:01
summary,Smartphone,Cloud,7594,1490102897954,15000,Tue 13:28:18
summary,Smartphone,Cloud,34,1490103134124,15000,Tue 13:32:14
summary,Smartphone,Cloud,17,1490103157536,15000,Tue 13:32:38
summary,Smartphone,Cloud,17,1490103195454,15000,Tue 13:33:15
summary,Smartphone,Cloud,24,1490104263849,15000,Tue 13:51:04
summary,Smartphone,Cloud,7360,1490104301360,15000,Tue 13:51:41
summary,Smartphone,Cloud,17,1490104353986,15000,Tue 13:52:34
summary,Smartphone,Cloud,51,1490104387052,15000,Tue 13:53:07
summary,Smartphone,Cloud,24,1490106526727,15000,Tue 14:28:47
summary,Smartphone,Cloud,8666,1490106559331,15000,Tue 14:29:19
summary,Smartphone,Cloud,34,1490106612137,15000,Tue 14:30:12
summary,Smartphone,Cloud,34,1490106642280,15000,Tue 14:30:42
summary,Smartphone,Cloud,24,1490110630336,15000,Tue 15:37:10
summary,Smartphone,Cloud,9928,1490110662656,15000,Tue 15:37:43
summary,Smartphone,Cloud,34,1490110788924,15000,Tue 15:39:49
summary,Smartphone,Cloud,34,1490110908089,15000,Tue 15:41:48
summary,Smartphone,Cloud,24,1490111647028,15000,Tue 15:54:07
summary,Smartphone,Cloud,7150,1490111662037,15000,Tue 15:54:22
summary,Smartphone,Cloud,34,1490111679962,15000,Tue 15:54:40
summary,Smartphone,Cloud,34,1490111694969,15000,Tue 15:54:55
summary,Smartphone,Cloud,24,1490113827457,15000,Tue 16:30:27
summary,Smartphone,Cloud,8220,1490113951530,15000,Tue 16:32:32
summary,Smartphone,Cloud,34,1490114004337,15000,Tue 16:33:24
summary,Smartphone,Cloud,34,1490114019360,15000,Tue 16:33:39
summary,Smartphone,Cloud,24,1490115884508,15000,Tue 17:04:45
summary,Smartphone,Cloud,8224,1490115899520,15000,Tue 17:05:00
summary,Smartphone,Cloud,17,1490115918113,15000,Tue 17:05:18
summary,Smartphone,Cloud,51,1490115933124,15000,Tue 17:05:33
summary,Smartphone,Cloud,4442,1490118317218,15000,Tue 17:45:17
summary,Smartphone,Cloud,3027,1490118341628,15000,Tue 17:45:42
summary,Smartphone,Cloud,24,1490119668285,15000,Tue 18:07:48
summary,Smartphone,Cloud,10605,1490119683313,15000,Tue 18:08:03
summary,Smartphone,Cloud,34,1490119700549,15000,Tue 18:08:21
summary,Smartphone,Cloud,34,1490119715559,15000,Tue 18:08:36
summary,Smartphone,Cloud,24,1490120897421,15000,Tue 18:28:17
summary,Smartphone,Cloud,7346,1490120912438,15000,Tue 18:28:32
summary,Smartphone,Cloud,17,1490120929985,15000,Tue 18:28:50
summary,Smartphone,Cloud,34,1490120945010,15000,Tue 18:29:05
summary,Smartphone,Cloud,24,1490122044664,15000,Tue 18:47:25
summary,Smartphone,Cloud,7739,1490122059668,15000,Tue 18:47:40
summary,Smartphone,Cloud,34,1490122077740,15000,Tue 18:47:58
summary,Smartphone,Cloud,34,1490122092747,15000,Tue 18:48:13
summary,Smartphone,Cloud,24,1490123102504,15000,Tue 19:05:03
summary,Smartphone,Cloud,7442,1490123117508,15000,Tue 19:05:18
summary,Smartphone,Cloud,68,1490123142479,15000,Tue 19:05:42
summary,Smartphone,Cloud,24,1490124170920,15000,Tue 19:22:51
summary,Smartphone,Cloud,7916,1490124185937,15000,Tue 19:23:06
summary,Smartphone,Cloud,17,1490124203713,15000,Tue 19:23:24
summary,Smartphone,Cloud,34,1490124218736,15000,Tue 19:23:39
summary,Smartphone,Cloud,24,1490126139897,15000,Tue 19:55:40
summary,Smartphone,Cloud,7695,1490126154907,15000,Tue 19:55:55
summary,Smartphone,Cloud,17,1490126174907,15000,Tue 19:56:15
summary,Smartphone,Cloud,51,1490126189922,15000,Tue 19:56:30
summary,Smartphone,Cloud,24,1490128836785,15000,Tue 20:40:37
summary,Smartphone,Cloud,8599,1490128867058,15000,Tue 20:41:07
summary,Smartphone,Cloud,17,1490128911420,15000,Tue 20:41:51
summary,Smartphone,Cloud,51,1490128940007,15000,Tue 20:42:20
summary,Smartphone,Cloud,24,1490131547153,15000,Tue 21:25:47
summary,Smartphone,Cloud,8463,1490131575063,15000,Tue 21:26:15
summary,Smartphone,Cloud,17,1490131627436,15000,Tue 21:27:07
summary,Smartphone,Cloud,51,1490131648581,15000,Tue 21:27:29
summary,Smartphone,Cloud,24,1490132871620,15000,Tue 21:47:52
summary,Smartphone,Cloud,7223,1490132890420,15000,Tue 21:48:10
summary,Smartphone,Cloud,34,1490132916331,15000,Tue 21:48:36
summary,Smartphone,Cloud,34,1490132932068,15000,Tue 21:48:52
summary,Smartphone,Cloud,24,1490134101311,15000,Tue 22:08:21
summary,Smartphone,Cloud,7658,1490134132330,15000,Tue 22:08:52
summary,Smartphone,Cloud,34,1490134204159,15000,Tue 22:10:04
summary,Smartphone,Cloud,34,1490134283839,15000,Tue 22:11:24
summary,Smartphone,Cloud,24,1490135912802,15000,Tue 22:38:33
summary,Smartphone,Cloud,7547,1490135927817,15000,Tue 22:38:48
